time,seconds_elapsed,z,y,x
1774158597463090700,0.057090576171875,-1.0359458070039749,0.22707243335694074,-1.1035399183273316
1774158597483084800,0.077084716796875,-0.7977531369566917,0.8461641166433691,-0.9605325463622808
1774158597503078700,0.09707861328125,-0.8066378696799278,1.2802265647932887,-0.8760814082622528
1774158597523072800,0.11707275390625,-0.2596913851499557,1.6643617834746836,-0.7022275010041892
1774158597543066600,0.137066650390625,0.3120259680211544,1.4729215122520922,-0.6173664669290184
1774158597563060700,0.157060791015625,0.5995370879888534,1.3096347378462552,-0.6060779975323006
1774158597583054800,0.177054931640625,1.3330232122182846,0.7215104397535324,-0.6111371440853923
1774158597603048700,0.197048583984375,1.7007283973634242,0.253316297160089,-0.6130600019067526
1774158597623042800,0.217042724609375,1.5997276910007,-0.06911854441165924,-0.5701647534342482
1774158597643037000,0.237036865234375,1.6291092683076858,0.09213087894767523,-0.4855481591068208
1774158597663030800,0.25703076171875,1.2675631903141735,0.287309752176702,-0.26449136931020767
1774158597683024600,0.277024658203125,1.0234721098780633,0.31431320217549796,-0.37626335279513146
1774158597703018800,0.297018798828125,1.5898217985361813,0.22360914116054773,-0.2978524812400341
1774158597723012600,0.3170126953125,1.90430158945024,-0.12518413050472735,0.14005204755710438
1774158597743006700,0.3370068359375,1.39291683216691,-0.447690868268907,0.07005429089181124
1774158597763000800,0.357000732421875,1.2958581414282322,-0.26548428933769463,0.08570670938538387
1774158597782994700,0.37699462890625,1.0219511839210986,0.041239188361167904,0.08815943629974499
1774158597802988800,0.39698876953125,0.426916668048501,0.11544131964743137,0.16604443908352404
1774158597822983000,0.41698291015625,-0.23445406804084776,0.039567748017609115,-0.012969773547165095
1774158597842976800,0.436976806640625,0.060220952206850045,-0.017152502591907978,-0.1886204645615071
1774158597862971000,0.456970947265625,0.2547346395254135,-0.5270186720058322,-0.004388444217294454
1774158597882964700,0.47696484375,-0.05478080697953701,-0.9490630578428506,-0.21965401032660156
1774158597902958800,0.496958740234375,-0.5703437267303466,-0.9306208077013493,-0.4952927235297858
