time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1774159255467151600,0.385151611328125,-0.7103307747626328,0.24305078984001302,-0.3659025411872075,-0.26342047528246043,0.8701352015019971,-0.22339751524200221,0.6266783559805524
1774159255487144400,0.40514453125,-0.6579949808198375,0.2366218402952718,-0.3484226416606729,-0.30921019623814283,0.8757876644708922,-0.23581308554965894,0.6172394706881627
1774159255507137500,0.425137451171875,-0.6000776944248365,0.23066122176432347,-0.3283379934242026,-0.3577446977456956,0.8814420605603466,-0.24909697723985305,0.606755386800744
1774159255527130600,0.445130615234375,-0.5366195821870584,0.22413609935599657,-0.30477941321875196,-0.4039729798204273,0.8882134763864786,-0.260670915233561,0.5908362051129123
1774159255547123700,0.465123779296875,-0.4855849260294396,0.21801529483614743,-0.2845389794640502,-0.43634520917424446,0.8942840535387908,-0.26788597289388427,0.5732712271598461
1774159255567115500,0.485115478515625,-0.45774386944713275,0.21348492120602913,-0.27310436380059583,-0.4542393810266391,0.8977225216328575,-0.27190541130607554,0.5607453504943485
1774159255587108600,0.505108642578125,-0.4452443102751819,0.21047389269231676,-0.2674405017431108,-0.45992358367895064,0.8999552894867842,-0.2725011351896881,0.5522332997854972
1774159255607101700,0.525101806640625,-0.43721461766779773,0.20631230013366508,-0.2624136870283166,-0.45576214519771197,0.9034811738725754,-0.2688792518753894,0.5397409091389115
1774159255627094500,0.545094482421875,-0.42945423200199917,0.20041206598565922,-0.256681527965646,-0.44720313352191593,0.9081850281099124,-0.2629627899696035,0.5224650653574426
1774159255647087600,0.565087646484375,-0.42085629682373005,0.19414024553242393,-0.2509119591923825,-0.4420289873167222,0.9124264438367876,-0.2585162695549671,0.5052280771377856
1774159255667080700,0.585080810546875,-0.41042901076596644,0.18943861335632514,-0.24563190245376326,-0.4464027069505948,0.9148019174102681,-0.25868030827544447,0.4934622133072937
1774159255687073500,0.605073486328125,-0.3965750877884536,0.1871939374552765,-0.24001677804422147,-0.45886589920315257,0.915605529086356,-0.2627107894824502,0.4880467816335894
1774159255707067400,0.6250673828125,-0.3783041155496542,0.18639604653887815,-0.23253757989785526,-0.4717645103004594,0.9165495482705825,-0.26668265768048044,0.4844366503175305
1774159255727060500,0.645060546875,-0.3586690945466104,0.1863537630431739,-0.2240281523888518,-0.4805706042319779,0.9180920121254599,-0.26868345901955254,0.48088628047976106
1774159255747053600,0.665053466796875,-0.33879032076804944,0.18676845194604433,-0.21555558803728966,-0.49024737522420136,0.9193141396972683,-0.271136475212886,0.47831926674999825
1774159255767046700,0.685046630859375,-0.31820253716074454,0.18732741631643998,-0.20740857935648677,-0.5057408473822883,0.9195461417338562,-0.27627004517981263,0.47699757338178117
1774159255787039500,0.70503955078125,-0.29630502711021167,0.18776518350040083,-0.19898297409593801,-0.5248652656470806,0.919288162356498,-0.28294735637354995,0.4755461137694635
1774159255807032600,0.725032470703125,-0.2726538753428941,0.1880850378391547,-0.1895155171976702,-0.5430692070694138,0.9193423278819627,-0.2889940428374252,0.47278414696003973
1774159255827025700,0.745025634765625,-0.24826662509975436,0.18818868456794804,-0.17923826935736725,-0.5584092142613734,0.9199142270847145,-0.2936262800079061,0.4684379163490362
1774159255847018500,0.7650185546875,-0.22396812122213566,0.18788665875030824,-0.16870818631259535,-0.5726776161226342,0.9206330851159705,-0.2977765381560049,0.46276504026346227
1774159255867011600,0.785011474609375,-0.1970393437246882,0.18759020653278224,-0.1570482849219661,-0.5892306507012817,0.9211294140569618,-0.3027646937472277,0.45636392554993166
1774159255887004700,0.805004638671875,-0.16333803315324838,0.18776072145948472,-0.1427400707668735,-0.6121708450101296,0.9209807491418739,-0.3101058220157513,0.4493465829157473
1774159255906997800,0.824997802734375,-0.12182576389098398,0.18936008164962628,-0.12547362146539684,-0.6413619578005234,0.9199093695023575,-0.31963406378231396,0.44294212883440776
1774159255926990600,0.844990478515625,-0.07450199474391103,0.19268577834631387,-0.10595552900996452,-0.6733349175409065,0.9180566163086028,-0.32987530907589385,0.43752304671335873
1774159255946983700,0.864983642578125,-0.023012579538322173,0.19669237207930693,-0.08414781364288433,-0.703374321126369,0.9162078437464124,-0.3388133848336831,0.4306295942085478
1774159255966975700,0.884975830078125,0.029896204161290067,0.2001788233489117,-0.06063227997759944,-0.7281101314129582,0.9148976860922179,-0.3452743133842389,0.4204330437243166
1774159255986968600,0.904968505859375,0.08189329140117689,0.2028757438477312,-0.03671362486971719,-0.7494305177695232,0.9136185525320297,-0.3504208010986252,0.40762769989406455
1774159256006961700,0.924961669921875,0.13735976887439472,0.20513997581365515,-0.010958235234917535,-0.7744141610458889,0.9111747988744826,-0.3571528210054347,0.39159621261029604
1774159256026954800,0.944954833984375,0.1989309354517773,0.20791805102951325,0.017544749895806754,-0.804920222140455,0.9068975591995636,-0.36605894031602604,0.37285518439031196
1774159256046947600,0.964947509765625,0.26442888529853065,0.21142640407064014,0.04790475306890289,-0.8381415075724086,0.9008914011690622,-0.37603002966935734,0.35215057814832207
1774159256066940700,0.984940673828125,0.3336691529073859,0.2158913686976846,0.08008472568181461,-0.8725318897305138,0.8931500998919711,-0.3863421426851966,0.3297078052965646
1774159256086933500,1.00493359375,0.40678822824006283,0.22199355395339634,0.11363183357521553,-0.9099929724528778,0.8829880290431081,-0.39766675193876394,0.30643338585648766
1774159256106926600,1.024926513671875,0.4821902652177548,0.23006623242430443,0.14764020726423094,-0.9478590636208485,0.8707732004430168,-0.4086879463320952,0.2837873100882259
1774159256126919400,1.04491943359375,0.5555422248294578,0.2399838018694249,0.1800616328002728,-0.9798994110592634,0.8581445699517487,-0.4166216086324124,0.2649349192807288
1774159256146912500,1.06491259765625,0.6194814882604708,0.2495671844807161,0.20805978549638998,-1.0032537987039563,0.8468361831018213,-0.4210651532798293,0.2500698043189413
1774159256166905600,1.084905517578125,0.6702697316206865,0.2552452549729495,0.23157267471091608,-1.0191841414373555,0.837444795863369,-0.42415811102957734,0.23316780970008655
1774159256186898400,1.1048984375,0.7128383036709575,0.2583076069354184,0.25232970746271033,-1.0318835901932444,0.8288938896477502,-0.4272492305902443,0.2142389588390241
1774159256206891500,1.1248916015625,0.7562193479247727,0.26409684343309076,0.27186903052006167,-1.0427684296950077,0.8203004145721906,-0.4283074564025974,0.20175642248768597
1774159256226884600,1.144884521484375,0.798017844810693,0.27152957155744273,0.2894470669588574,-1.0525175392889417,0.8119421828680681,-0.4280676991205951,0.19434789339795447
1774159256246877700,1.164877685546875,0.8321477591045082,0.2776508685602434,0.3036354299052022,-1.0611241062179735,0.8046456407791807,-0.4280898213513097,0.187959423296952
1774159256266870500,1.18487060546875,0.8583292567577082,0.28129973302189504,0.3151404387719466,-1.0675306108955969,0.7987019301319874,-0.4285231696698075,0.18023352434186152
1774159256286863600,1.204863525390625,0.88546934111485,0.2854318093832538,0.3268192014492426,-1.0732049614409962,0.7926322844218615,-0.42831298195896955,0.1733906272754675
1774159256306856700,1.224856689453125,0.9150675293426717,0.29092344983505375,0.33876006351912097,-1.0815467963669874,0.7854536890268825,-0.4285648059161655,0.16743372383195354
1774159256326849500,1.244849609375,0.9468805987465642,0.29675386078577515,0.3515567400774582,-1.0903201474628785,0.7775157896660947,-0.42873549436983094,0.16070272782227504
1774159256346841600,1.264841552734375,0.979991224563634,0.3027067846191949,0.36484598309984245,-1.0994716679345544,0.7689371640743186,-0.42894249892779795,0.15312681140284298
1774159256366834700,1.284834716796875,1.0123446856136356,0.3084936488690675,0.3777043880238889,-1.1098835600455066,0.759868912153798,-0.4298491764534993,0.14462123229648494
1774159256386827500,1.30482763671875,1.0436035297077741,0.3145511343261762,0.38963996232161735,-1.1228564827357215,0.750160857738275,-0.4318528462216337,0.13581075409502957
1774159256406820600,1.324820556640625,1.0759119507445636,0.3208486605254052,0.40183104633230954,-1.1372432258654486,0.7395406300810163,-0.4343587578554941,0.12581524174824874
1774159256426813700,1.344813720703125,1.109261844643653,0.3270507368901277,0.41455877094942906,-1.1498453372324335,0.7287626597954469,-0.43598600977253454,0.11545742610833443
1774159256446806800,1.364806884765625,1.1400312847989291,0.33237320054252445,0.42649231390796966,-1.160353632368499,0.7186878778029363,-0.43717269633559447,0.10503662354111397
1774159256466799600,1.384799560546875,1.1646144412775692,0.3370257968978209,0.43560965464711,-1.172544259468887,0.7094153156561895,-0.43975872030489654,0.0951999705730652
1774159256486792400,1.40479248046875,1.1881153582078654,0.3420476368066147,0.44381397640552195,-1.1876896715860632,0.6994701500174634,-0.44359229631202174,0.08486111841044591
1774159256506785500,1.42478564453125,1.2102571938438247,0.34517027948097195,0.4526789136403022,-1.1996570781740188,0.6898970181048527,-0.4471929460216464,0.0714550497508525
1774159256526778400,1.4447783203125,1.2291560665271233,0.3461297023773894,0.46144732172178105,-1.2088147652305945,0.6810726450586531,-0.4509996453617053,0.055281940452796934
1774159256546771500,1.464771484375,1.2490737370991116,0.3472059725027211,0.47060396444872465,-1.2170702055659972,0.6720100497550082,-0.45429331623745717,0.03907727905370103
1774159256566764500,1.4847646484375,1.2692263549349336,0.35086471292244653,0.4779577430669568,-1.2280339152348052,0.6629737165999334,-0.4570735509458611,0.02830826053709489
1774159256586757600,1.504757568359375,1.2869293386301282,0.35632134919529923,0.4827293127074404,-1.2453153442172793,0.6533172348788125,-0.4617187339565248,0.01981271915652583
1774159256606750500,1.52475048828125,1.3036170143129868,0.36076317101475175,0.4876978360456404,-1.2621537961302893,0.6434499262483426,-0.4668759004358841,0.00887745547999736
1774159256626743600,1.54474365234375,1.318577687556196,0.3614559170666295,0.49454934504363623,-1.2748876412509325,0.633418108083082,-0.4728128407402955,-0.009753269776404474
1774159256646736600,1.564736572265625,1.3295680963103813,0.3564151908151416,0.5035950954204281,-1.2806514229440809,0.6239652748730292,-0.4796118372975181,-0.03828828729957497
1774159256666729700,1.584729736328125,1.3393419560744066,0.35059162832199187,0.5124698036081604,-1.2810803748205506,0.6163765797086096,-0.48429328351551043,-0.06422256927666857
1774159256686722600,1.60472265625,1.350034888459753,0.34412058141265256,0.5220182134315371,-1.2735379034598577,0.6110653633593869,-0.4854659652500312,-0.0863912381112995
1774159256706714600,1.624714599609375,1.3617724629290837,0.33744808278218524,0.5319415823301387,-1.2617661476657884,0.6068338981765418,-0.48468511077629206,-0.106298529970806
1774159256726707500,1.64470751953125,1.3762727907184202,0.33352966291736275,0.5411583794892354,-1.255585039707479,0.6008019827812148,-0.48470865092025744,-0.12415645980965795
1774159256746700500,1.664700439453125,1.3868094113219156,0.33376842600756756,0.5459221966887743,-1.2670239694481646,0.5916467178240081,-0.4904301977015875,-0.1409941554794671
1774159256766693600,1.684693603515625,1.3965416591826039,0.33826080465487707,0.5476717309798013,-1.2921927961407735,0.5795634971552095,-0.4997412689515661,-0.1559322459535758
1774159256786686700,1.704686767578125,1.4064078919814662,0.33929154469094297,0.5516198570976519,-1.3072636933263568,0.5692168468640633,-0.506546263144752,-0.17344941642682662
1774159256806679600,1.724679443359375,1.4287877544462033,0.3473126562684892,0.5566049786882862,-1.3282952934724557,0.5551744924768804,-0.5112202008518624,-0.1845021568270224
1774159256826672600,1.744672607421875,1.4556551564995828,0.3581451627793077,0.5615061076345222,-1.345162540401151,0.54279328590951,-0.5116818835591039,-0.18691388872680892
1774159256846665700,1.764665771484375,1.4757355588748966,0.36305883679021156,0.5671079409457113,-1.3511388337614987,0.5341457412876474,-0.511141142811061,-0.19308934526708402
1774159256866658600,1.784658447265625,1.4915503806837709,0.36648827966434794,0.5717571998149519,-1.3581202663785545,0.5258277913519557,-0.5121378021284981,-0.20157991697835556
1774159256886651400,1.8046513671875,1.505404529641133,0.36893034429601435,0.5761489360116695,-1.3650663669042544,0.5176021362800255,-0.5138394697343781,-0.21175687861666
1774159256906644500,1.82464453125,1.5216109293089544,0.3708089044018594,0.5818298827881221,-1.3688304384005991,0.5092063194272047,-0.5144742361814929,-0.2228771242889582
1774159256926637600,1.844637451171875,1.5401409783304492,0.373642709477195,0.5877699086446676,-1.3707925562549295,0.5012196031934962,-0.513514084408226,-0.23115520124523867
1774159256946630400,1.86463037109375,1.5610772107606918,0.3772487663957436,0.5941090567676616,-1.3759022421120446,0.4909607461979978,-0.513493231836628,-0.24207051729111842
1774159256966623500,1.88462353515625,1.5770932254815024,0.376464785638007,0.6010957541149158,-1.378393125110538,0.48068317835507085,-0.5156567696644068,-0.2609490726319599
1774159256986616600,1.904616455078125,1.5870920686277517,0.3735546338416897,0.6068606729660255,-1.3822460207754077,0.4708550061920866,-0.5200699811218908,-0.283210719855374
1774159257006609700,1.924609619140625,1.5980242471901454,0.373766983747289,0.6109747281639907,-1.3930889501297834,0.4594217847507051,-0.5252997734237744,-0.30307491456982066
1774159257026602500,1.9446025390625,1.6086179281535442,0.3755700849090714,0.6139289107742972,-1.4038842471434039,0.44945500539520583,-0.5291774569759132,-0.3174562947965949
1774159257046594600,1.964594482421875,1.6153074502228542,0.37715132780440686,0.615499702687234,-1.4106424963295003,0.44353032035444734,-0.531222930719061,-0.3250741078627205
1774159257066587600,1.984587646484375,1.6131612272692084,0.37407772414110857,0.6165059696350572,-1.4100594829185398,0.4422113349576299,-0.5333249708170342,-0.33286619657471
1774159257086580500,2.00458056640625,1.6088802478801294,0.3705527476399987,0.6169889967365376,-1.4035175191323161,0.4449399306078515,-0.5329575610422446,-0.3340909036162385
1774159257106573600,2.024573486328125,1.608995873992065,0.37082100648119265,0.6169255733084619,-1.3938787897445377,0.45037739886895,-0.5282564737047386,-0.3233777659462216
1774159257126566700,2.044566650390625,1.6081852124096183,0.37061913490345716,0.6168032710946053,-1.3799589273247084,0.4581507199805019,-0.5218170825534238,-0.3090125644725152
1774159257146559500,2.0645595703125,1.6035598057724574,0.3692923068360606,0.6158697929711708,-1.3656808568626748,0.4670676448474054,-0.5159218261751489,-0.29476224824827146
1774159257166552600,2.084552490234375,1.6002824949440095,0.3739159751344255,0.6118486679146078,-1.367868717906721,0.4717207063227144,-0.5131351160391767,-0.2787501507694792
1774159257186545700,2.104545654296875,1.5985786157644741,0.381307992902588,0.6066471447312228,-1.3768764738152997,0.4743971085633173,-0.5114008704486331,-0.2616729744657397
1774159257206538800,2.124538818359375,1.5954821813135436,0.38428879080521283,0.6035611338703775,-1.3760061243508357,0.47909502760380707,-0.5084329305599982,-0.24805505842774936
1774159257226531600,2.144531494140625,1.5943548732137192,0.38518346830997746,0.6025518696766978,-1.373955914133375,0.481527242053864,-0.5066522874430569,-0.2419702060419721
1774159257246524700,2.164524658203125,1.595981531228751,0.3854158413271994,0.6030545929074893,-1.3747345149307129,0.4804775378131279,-0.5068737687180211,-0.24337321486284497
1774159257266517800,2.184517822265625,1.5957311113452655,0.3824919434506058,0.6047928841275508,-1.3730352728170816,0.4789332521523329,-0.5084765972063089,-0.25130670943113315
1774159257286510600,2.204510498046875,1.597497541158215,0.3786416515029801,0.6078890684261163,-1.3678628174121787,0.47732864085728816,-0.5091746516637349,-0.26050691825740313
1774159257306503400,2.22450341796875,1.599055714276345,0.37358961104754895,0.6115775486594697,-1.364334559538644,0.47393644472443297,-0.5116522057969997,-0.27517415030933406
1774159257326496500,2.24449658203125,1.602656327301934,0.3716349661502879,0.6141367227847327,-1.3663532475031301,0.4692535280534433,-0.5143195433272413,-0.28686111035681194
1774159257346489600,2.264489501953125,1.601849097476747,0.36691861599888503,0.6165923828205974,-1.3677152823890928,0.46481779927205924,-0.51877631771355,-0.3032740583531227
1774159257366481700,2.284481689453125,1.5971261651311677,0.35767800797739613,0.620090187633771,-1.3697326394640372,0.4581456126119894,-0.5269319194330965,-0.33180848973650695
1774159257386474500,2.304474609375,1.5949409696636323,0.35419647742726357,0.6211617709871681,-1.3881121188147023,0.44628264622743397,-0.5380843126164618,-0.36006100464086016
1774159257406467600,2.324467529296875,1.5903984529473911,0.3497514072229002,0.6218623484304051,-1.4139938182090206,0.4304646324045777,-0.5528664713970395,-0.39683632710164957
1774159257426460400,2.34446044921875,1.5731665313827654,0.3362109697783295,0.6229204415787488,-1.4377155558882313,0.41441707686166707,-0.5720059232102879,-0.4488894004664291
1774159257446453500,2.36445361328125,1.5379340334663394,0.3144672862989259,0.6218534658014143,-1.4534801905721801,0.4057428475317304,-0.5914231199178396,-0.5010780404743427
1774159257466446600,2.384446533203125,1.5054677057014731,0.2944156588767604,0.6206374795555384,-1.4520728730428638,0.40723971911807777,-0.6019006420908816,-0.532082099675826
1774159257486439400,2.404439453125,1.4915892998219182,0.2806311849849398,0.6223425893443989,-1.4292601332894443,0.4161625348412952,-0.6006202708739007,-0.5398493576622941
1774159257506432500,2.4244326171875,1.4762613718711528,0.26647618170266774,0.623427754370553,-1.405349938826383,0.4262628399872451,-0.5988558990759247,-0.5462762084442023
1774159257526425600,2.444425537109375,1.4688212766586788,0.25695494377846656,0.6251800877847941,-1.3965958658118989,0.42728482331099965,-0.6004595915833263,-0.5600220323959484
1774159257546418700,2.464418701171875,1.462181736514018,0.2503500393802549,0.6262514776348762,-1.4104232187352157,0.4174881272389039,-0.6089644617056986,-0.5867931321810077
1774159257566411500,2.48441162109375,1.4491194528795577,0.24259974486584857,0.6259480224085319,-1.435764083678409,0.40361759730567587,-0.6216327226514485,-0.6216588891211018
1774159257586404600,2.504404541015625,1.430374135539966,0.23414437283186493,0.6243774134910478,-1.467623432637944,0.38841549481989246,-0.6359737132636886,-0.6589469861042597
1774159257606397700,2.524397705078125,1.4089893538535327,0.22331063589255287,0.6230424626788202,-1.4921260299314507,0.37688058330750723,-0.6480057939618206,-0.6933891188715668
1774159257626390500,2.544390625,1.3864513016647702,0.20936302853187067,0.6225627350541617,-1.5056796854844576,0.36981336013265537,-0.6571308266336856,-0.7252998351619739
1774159257646383600,2.564383544921875,1.363856824327717,0.19314022040862955,0.6228489676812559,-1.511043202698336,0.3657685192546924,-0.6640552618205491,-0.7558714268590777
1774159257666375700,2.584375732421875,1.34750339231293,0.17870988926134657,0.6242945871488089,-1.514377439665553,0.36083196468706014,-0.6694171131916811,-0.7850470737183184
1774159257686368500,2.604368408203125,1.3352019592267474,0.16711297119570798,0.6259734131401945,-1.5211865494774344,0.3538389602031559,-0.6745580556162044,-0.8128490634813411
1774159257706361000,2.624361083984375,1.3242696959144293,0.15532634315891694,0.6282289200755232,-1.5283007541098073,0.345636152145145,-0.6795129048178099,-0.8426458494070788
1774159257726354200,2.644354248046875,1.307580059270754,0.1404253044799802,0.6301643164709765,-1.5371570453153136,0.33711181784109934,-0.6852221162142293,-0.8771611415158489
1774159257746347300,2.66434716796875,1.2974282929610894,0.12687276704694733,0.6333785386769079,-1.5427163527880925,0.3277738491872357,-0.689419495023577,-0.9110632756072106
1774159257766340000,2.684340087890625,1.3021859666435864,0.12251709724741489,0.6371220635941477,-1.5473922231704926,0.31787948017900436,-0.6913882354170537,-0.9324899921360157
1774159257786333200,2.704333251953125,1.3091787467605553,0.11772845927354118,0.6404710981997414,-1.5365783955011247,0.315976624893226,-0.6899968897177526,-0.9432101581348037
1774159257806326300,2.724326171875,1.331959712731427,0.11465042218484703,0.6464117944066693,-1.50779356168797,0.3170443989991409,-0.6844631648191618,-0.9478989700551418
1774159257826319000,2.744319091796875,1.357269909957884,0.11656296986405906,0.6520329038352177,-1.493922763737463,0.31153910877060687,-0.6813291939079102,-0.9542326257422107
1774159257846312000,2.76431201171875,1.3732972437293538,0.11748917482239794,0.655412074309472,-1.4814119297100892,0.31015854393807657,-0.6785521180728703,-0.9554645139348618
1774159257866305000,2.784304931640625,1.3744069338731257,0.11524020600954611,0.6552338328882568,-1.4588812443765817,0.32173702886591976,-0.6737014910054981,-0.9419555871510665
1774159257886298000,2.804298095703125,1.3710057811163638,0.11143483784161103,0.6535999901024696,-1.423275672057813,0.34282992196073364,-0.6654748791471702,-0.9165426803187419
1774159257906291000,2.824291015625,1.366983475878007,0.10427961181244469,0.6533878864208152,-1.397020635270843,0.35528387385700716,-0.6602903962227114,-0.9087789936912489
1774159257926284000,2.844283935546875,1.3492583364029263,0.09919836606263194,0.6501951237800568,-1.4010378810653052,0.3592671523758286,-0.6620673441022124,-0.9102684780681528
1774159257946277000,2.864277099609375,1.3243446946025172,0.0931861898335201,0.6458212819426791,-1.4149671623078353,0.36074579794693884,-0.6664035877699288,-0.9165752666413194
1774159257966270000,2.88427001953125,1.292346590565316,0.07961974140917376,0.6416691678019466,-1.4234009252755349,0.36336170682017155,-0.6707381051193796,-0.9321818119176072
1774159257986262000,2.904261962890625,1.264921632144609,0.05499527711300909,0.6423164933788426,-1.4241519603955155,0.35831038801088516,-0.6752915925462407,-0.9756939248352373
1774159258006255000,2.924255126953125,1.2952307117442505,0.023806205269627734,0.6554915752868161,-1.3598780391253071,0.3521505857705464,-0.6676481103938698,-1.03235436784014
1774159258026248000,2.944248046875,1.4045058201407983,-0.004478009524672805,0.6798415093020393,-1.2372126189560595,0.3355296092314297,-0.6520854042932344,-1.0965441045366953
1774159258046241000,2.964240966796875,1.56756242772524,-0.025803704054296432,0.7061934076593664,-1.1038406440335855,0.2971509430494279,-0.6421263869003885,-1.1739021975190067
1774159258066234000,2.984234130859375,1.7488878023574859,-0.041612006649188585,0.7261216631156647,-0.9593629771457272,0.25820085786864794,-0.6358835964481854,-1.2374302148852865
1774159258086227200,3.004227294921875,1.8933812341258374,-0.05588434586982919,0.7358585249249038,-0.8375085086668976,0.22956078310983724,-0.6345794110577366,-1.2855026687760798
1774159258106220000,3.024219970703125,1.9955376352732537,-0.0725470430175933,0.7370684446658176,-0.7431060765836437,0.20846008560733972,-0.638757839494989,-1.3330143716242653
1774159258126213000,3.044213134765625,2.0399262104096714,-0.0843330658566823,0.7320856756163111,-0.7083165698729122,0.1907501600547113,-0.6485005487528646,-1.3791344362581568
1774159258146206200,3.064206298828125,2.021439630133961,-0.09188299543121782,0.7240040255957769,-0.7365619819141865,0.1769356615832256,-0.6603555906435224,-1.4204213265025507
1774159258166199000,3.084198974609375,1.8456863787973603,-0.09402847253141851,0.712274223741647,-0.9202416259222016,0.16957757069520007,-0.6745870178456486,-1.4513278788305706
1774159258186192100,3.104192138671875,1.4567940907726284,-0.089718588556656,0.6965356011267234,-1.308916064105558,0.1740366658599,-0.6902898203309455,-1.4511550703315454
1774159258206185200,3.124185302734375,1.2372136746919298,-0.09329369248900443,0.6866738417363423,-1.5175704057053199,0.17802333024564337,-0.698629512748011,-1.4497110522578525
1774159258226178000,3.144177978515625,1.19202441012628,-0.09468083205833047,0.6835159751391101,-1.551173923433146,0.18458353596231064,-0.6998360318486732,-1.4414875350727403
1774159258246171000,3.1641708984375,1.2688688197207267,-0.09066530481580826,0.6867569050372984,-1.477751246379092,0.1861697104156224,-0.6967679282161603,-1.4348877671150895
1774159258266163200,3.1841630859375,1.3738304668461128,-0.08690106980372088,0.6922225038306443,-1.3827123011212907,0.1830649500194755,-0.6926495624719637,-1.4346935734849915
1774159258286156300,3.20415625,1.4438862887543609,-0.0850872891504528,0.6958291116746262,-1.3182423466546878,0.18101005753392838,-0.6897951137720816,-1.4347676182236813
1774159258306149000,3.224149169921875,1.4981963323290222,-0.08278168839094847,0.6986381017648814,-1.2674241963525286,0.18086304239996173,-0.6872703858701439,-1.4310463307804493
1774159258326142000,3.244141845703125,1.5558865777299942,-0.08098735795843384,0.7016957948270659,-1.2125235629182136,0.18069058855361445,-0.6844084111315935,-1.4275677804311748
1774159258346135000,3.264135009765625,1.609157847410238,-0.07814131350960361,0.704781587407791,-1.1643556785318614,0.17995725689704684,-0.6817567334157459,-1.4230365986239812
1774159258366127900,3.2841279296875,1.6147487496423982,-0.07581847447467055,0.7053994455642572,-1.1608764536450702,0.18076972271541833,-0.681164746801766,-1.418319010333261
1774159258386121000,3.304120849609375,1.6092126754487177,-0.07485419332101644,0.705221210120624,-1.1677445206992803,0.18080035361917873,-0.6814479199341849,-1.4170897475652868
1774159258406114000,3.324114013671875,1.605104565471718,-0.07228889294742054,0.7053061001109483,-1.1756827308599844,0.1806750064072454,-0.6816700824236682,-1.4137511313892681
1774159258426107100,3.344107177734375,1.596171160401239,-0.06804233244910654,0.7052819333398208,-1.1909557967018352,0.18046978924890061,-0.6821863744015453,-1.4083007628188973
1774159258446100000,3.364099853515625,1.5827507634488236,-0.06722414684176219,0.7046004447589191,-1.2039253038709796,0.18157730442889844,-0.6826776969907232,-1.4059450745887982
1774159258466093000,3.384093017578125,1.5418994460043087,-0.06845356770160116,0.7021056124531544,-1.2407661176141487,0.18313554061564982,-0.6847066513229284,-1.4065711625961685
1774159258486086100,3.404086181640625,1.5433780745411871,-0.06864539189836595,0.702171288262895,-1.2386057112068183,0.183413745152741,-0.6845455309410545,-1.4064007403716985
1774159258506079000,3.424078857421875,1.5292653585876614,-0.06910804603723236,0.7012818433988742,-1.2495612743273665,0.1851258432558279,-0.6849499035321915,-1.4049151227930117
1774159258526072000,3.444072021484375,1.492522004556886,-0.06772594759585454,0.6990466496787505,-1.2818209633511255,0.18953204127450796,-0.6861666291900987,-1.3973591744983325
1774159258546065200,3.464065185546875,1.4800312022731004,-0.06636089707745713,0.6981944372038507,-1.2911447283281505,0.19301339183769375,-0.6861972761230126,-1.3906379464753704
