time,seconds_elapsed,z,y,x
1774159848553245200,0.0562451171875,-1.0610198974609375,-0.297027587890625,-0.005523681640625
1774159848573236200,0.076236328125,-1.0090789794921875,-0.33441162109375,0.020660400390625
1774159848593226500,0.0962265625,-1.0153350830078125,-0.386505126953125,0.007568359375
1774159848613217300,0.11621728515625,-1.040802001953125,-0.3460845947265625,-0.039215087890625
1774159848633207300,0.136207275390625,-1.087371826171875,-0.368682861328125,-0.05438232421875
1774159848653198300,0.1561982421875,-0.916290283203125,-0.343536376953125,-0.101287841796875
1774159848673189400,0.176189453125,-0.8242950439453125,-0.3436126708984375,-0.054901123046875
1774159848693179400,0.196179443359375,-0.85528564453125,-0.3132781982421875,-0.100738525390625
1774159848713170200,0.216170166015625,-0.941375732421875,-0.195159912109375,-0.1694793701171875
1774159848733160200,0.23616015625,-0.96759033203125,-0.501007080078125,-0.267974853515625
1774159848753150500,0.256150390625,-0.8182830810546875,-0.714019775390625,-0.157684326171875
1774159848773141500,0.2761416015625,-0.5521087646484375,-0.7599639892578125,-0.0651702880859375
1774159848793132300,0.29613232421875,-0.473114013671875,-0.6723480224609375,-0.0062713623046875
1774159848813122300,0.316122314453125,-0.7152099609375,-0.433441162109375,-0.1892852783203125
1774159848833113300,0.33611328125,-0.9170379638671875,-0.41912841796875,-0.3046112060546875
1774159848853103400,0.356103271484375,-0.854705810546875,-0.52001953125,-0.2423095703125
1774159848873093400,0.37609326171875,-0.8500823974609375,-0.482635498046875,-0.17486572265625
1774159848893084200,0.396084228515625,-0.871978759765625,-0.3969879150390625,-0.1752166748046875
1774159848913075500,0.416075439453125,-0.9308929443359375,-0.4525909423828125,-0.22222900390625
1774159848933065500,0.4360654296875,-0.9524993896484375,-0.4608917236328125,-0.287506103515625
1774159848953056300,0.45605615234375,-0.9279022216796875,-0.4906158447265625,-0.250640869140625
1774159848973046300,0.47604638671875,-0.842193603515625,-0.4660186767578125,-0.223846435546875
1774159848993036300,0.496036376953125,-0.8105621337890625,-0.4962005615234375,-0.2346954345703125
1774159849013027300,0.51602734375,-0.803741455078125,-0.520599365234375,-0.2850341796875
1774159849033017300,0.536017333984375,-0.8385009765625,-0.5255584716796875,-0.32470703125
1774159849053008400,0.55600830078125,-0.7928009033203125,-0.5496063232421875,-0.30340576171875
1774159849072998400,0.575998291015625,-0.7970428466796875,-0.53009033203125,-0.2844696044921875
1774159849092989400,0.595989501953125,-0.8124847412109375,-0.4909820556640625,-0.294708251953125
1774159849112979500,0.6159794921875,-0.8035736083984375,-0.5124053955078125,-0.3044891357421875
1774159849132970200,0.63597021484375,-0.75244140625,-0.5649871826171875,-0.2964935302734375
1774159849152960300,0.655960205078125,-0.79498291015625,-0.5565032958984375,-0.291259765625
1774159849172951600,0.67595166015625,-0.8639678955078125,-0.49188232421875,-0.3311767578125
1774159849192941300,0.69594140625,-0.8330078125,-0.4493255615234375,-0.2838287353515625
1774159849212932400,0.715932373046875,-0.8011322021484375,-0.4789276123046875,-0.2365264892578125
1774159849232922400,0.73592236328125,-0.817291259765625,-0.4883880615234375,-0.2557373046875
1774159849252913200,0.7559130859375,-0.82733154296875,-0.4470672607421875,-0.26141357421875
1774159849272903400,0.7759033203125,-0.798614501953125,-0.5191650390625,-0.2579345703125
1774159849292894500,0.79589453125,-0.8218841552734375,-0.5947113037109375,-0.274993896484375
1774159849312884500,0.815884521484375,-0.8682708740234375,-0.5691680908203125,-0.3426055908203125
1774159849332875500,0.83587548828125,-0.8762664794921875,-0.5425567626953125,-0.3118896484375
1774159849352865500,0.855865478515625,-0.842193603515625,-0.4937591552734375,-0.3011627197265625
1774159849372856300,0.875856201171875,-0.78857421875,-0.4973602294921875,-0.26953125
1774159849392846600,0.8958466796875,-0.686187744140625,-0.584381103515625,-0.2500762939453125
1774159849412837600,0.915837646484375,-0.7418975830078125,-0.5599517822265625,-0.258880615234375
1774159849432827400,0.935827392578125,-0.8382415771484375,-0.4691925048828125,-0.2530517578125
1774159849452818400,0.955818359375,-0.82635498046875,-0.4249114990234375,-0.2519073486328125
1774159849472808400,0.975808349609375,-0.7724151611328125,-0.440887451171875,-0.22796630859375
1774159849492799500,0.995799560546875,-0.791259765625,-0.4449615478515625,-0.1965484619140625
1774159849512789500,1.01578955078125,-0.7062835693359375,-0.5486602783203125,-0.305419921875
1774159849532780300,1.0357802734375,-0.7916259765625,-0.5747833251953125,-0.406005859375
1774159849552770300,1.055770263671875,-1.0272064208984375,-0.435028076171875,-0.4713287353515625
1774159849572761600,1.07576171875,-0.9222412109375,-0.4726409912109375,-0.4617919921875
1774159849592751600,1.095751708984375,-0.826263427734375,-0.751922607421875,-0.764923095703125
1774159849612742400,1.115742431640625,-0.6730194091796875,-0.7063140869140625,-0.50726318359375
1774159849632732400,1.135732421875,-0.7308807373046875,-0.574249267578125,-0.5188446044921875
1774159849652723500,1.155723388671875,-0.7135467529296875,-0.4133453369140625,-0.5828399658203125
1774159849672713500,1.17571337890625,-0.67620849609375,-0.388946533203125,-0.6164703369140625
1774159849692704500,1.19570458984375,-0.7171173095703125,-0.4485931396484375,-0.6573333740234375
1774159849712694500,1.215694580078125,-0.600555419921875,-0.51568603515625,-0.6157684326171875
1774159849732685600,1.235685546875,-0.6213226318359375,-0.4415283203125,-0.511749267578125
1774159849752675600,1.255675537109375,-0.624969482421875,-0.304534912109375,-0.3572540283203125
1774159849772666400,1.275666259765625,-0.6658935546875,-0.281982421875,-0.259674072265625
1774159849792656400,1.295656494140625,-0.7382049560546875,-0.1746063232421875,-0.2665557861328125
1774159849812647700,1.315647705078125,-0.814422607421875,-0.06756591796875,-0.3909454345703125
1774159849832637400,1.335637451171875,-1.045379638671875,-0.1474609375,-0.5026092529296875
1774159849852628500,1.35562841796875,-1.049560546875,-0.16143798828125,-0.6835479736328125
1774159849872618500,1.375618408203125,-0.9356536865234375,-0.26910400390625,-0.6957244873046875
1774159849892609300,1.395609375,-0.7837982177734375,-0.319976806640625,-0.7126617431640625
1774159849912599600,1.415599609375,-0.7455291748046875,-0.226226806640625,-0.7678375244140625
1774159849932589600,1.435589599609375,-0.6968841552734375,-0.1332550048828125,-0.712615966796875
1774159849952580400,1.455580322265625,-0.7229156494140625,-0.0632476806640625,-0.6127166748046875
