time,seconds_elapsed,z,y,x
1774158159798745600,0.05874560546875,0.1168370246887207,-0.0017105527222156525,-0.032741278409957886
1774158159818738400,0.078738525390625,0.09658144414424896,-0.04692705720663071,-0.020958907902240753
1774158159838731500,0.0987314453125,0.08076130598783493,-0.1070830449461937,0.050234563648700714
1774158159858721500,0.118721435546875,0.09954290837049484,-0.1597965806722641,0.11220911145210266
1774158159878714600,0.138714599609375,0.16930535435676575,-0.21661405265331268,0.11318741738796234
1774158159898707500,0.15870751953125,0.300503134727478,-0.33906304836273193,0.060689620673656464
1774158159918699500,0.178699462890625,0.6376103162765503,-0.5156852602958679,-0.13814197480678558
1774158159938692400,0.1986923828125,0.866336464881897,-0.6018030047416687,-0.2722918391227722
1774158159958684400,0.218684326171875,1.1330740451812744,-0.737619161605835,-0.2329377830028534
1774158159978677500,0.238677490234375,1.3399864435195923,-0.6969193816184998,0.15104304254055023
1774158159998670300,0.25867041015625,1.3298121690750122,-0.6568703055381775,0.7308050394058228
1774158160018662400,0.278662353515625,1.3375033140182495,-0.4718879461288452,1.2618882656097412
1774158160038655500,0.298655517578125,1.4626433849334717,-0.4062945544719696,1.419555425643921
1774158160058648300,0.3186484375,1.5910760164260864,-0.40148136019706726,1.3015367984771729
1774158160078640400,0.338640380859375,1.6585044860839844,-0.45327451825141907,1.050383448600769
1774158160098633500,0.358633544921875,1.658884882926941,-0.444074422121048,0.7015389204025269
1774158160118626300,0.378626220703125,1.6412335634231567,-0.3622753918170929,0.25658854842185974
1774158160138618400,0.398618408203125,1.6493585109710693,-0.3802642822265625,-0.17328320443630219
1774158160158611500,0.418611572265625,1.6738007068634033,-0.43513765931129456,-0.4658692479133606
1774158160178603500,0.438603515625,1.688918113708496,-0.4151686728000641,-0.5342551469802856
1774158160198596400,0.458596435546875,1.6804994344711304,-0.2859814465045929,-0.39218947291374207
1774158160218589400,0.47858935546875,1.5891088247299194,-0.17840412259101868,-0.17559348046779633
1774158160238581500,0.49858154296875,1.365018606185913,-0.28874367475509644,0.015068868175148964
1774158160258574600,0.51857470703125,1.168177843093872,-0.38849371671676636,0.1603301763534546
1774158160278567700,0.538567626953125,1.1758276224136353,-0.3739216923713684,0.23595984280109406
1774158160298559500,0.5585595703125,1.1583654880523682,-0.3424516022205353,0.2887760400772095
1774158160318552600,0.578552490234375,1.0002113580703735,-0.20760458707809448,0.3976709544658661
1774158160338545700,0.598545654296875,0.905333936214447,-0.13425016403198242,0.4317363500595093
1774158160358537500,0.618537353515625,0.8871883153915405,-0.13581645488739014,0.37676385045051575
1774158160378530600,0.638530517578125,0.7426244616508484,-0.2007773518562317,0.3281662166118622
1774158160398522400,0.6585224609375,0.5947279334068298,-0.2692831754684448,0.4056800603866577
1774158160418515500,0.678515380859375,0.5360739231109619,-0.2583615481853485,0.5347838401794434
1774158160438508500,0.698508544921875,0.45654022693634033,-0.1537366360425949,0.5938241481781006
1774158160458500400,0.718500244140625,0.3594736158847809,-0.05785878375172615,0.5600035786628723
1774158160478493400,0.738493408203125,0.21648700535297394,-0.0013582806568592787,0.4700186848640442
1774158160498486500,0.758486572265625,0.07812592387199402,0.01286491472274065,0.41799089312553406
1774158160518478300,0.778478271484375,0.026084106415510178,0.006426179315894842,0.4107339084148407
1774158160538471400,0.798471435546875,0.0029392135329544544,-0.03924780711531639,0.3580714762210846
1774158160558463200,0.818463134765625,-0.023921430110931396,-0.04961229860782623,0.263857364654541
