time,seconds_elapsed,z,y,x
1774158159793747700,0.053747802734375,0.12660640478134155,-0.003412840887904167,-0.018074074760079384
1774158159813740500,0.073740478515625,0.10777147114276886,-0.03217258304357529,-0.030788272619247437
1774158159833733600,0.093733642578125,0.08360541611909866,-0.1003444492816925,0.036602750420570374
1774158159853723600,0.1137236328125,0.09816917777061462,-0.1514582335948944,0.10205339640378952
1774158159873716500,0.133716552734375,0.14819826185703278,-0.19720174372196198,0.128159299492836
1774158159893708500,0.15370849609375,0.2607511579990387,-0.30453938245773315,0.08673489838838577
1774158159913701600,0.17370166015625,0.544391930103302,-0.4830169975757599,-0.08251085877418518
1774158159933694500,0.193694580078125,0.8357071280479431,-0.5832562446594238,-0.2527787387371063
1774158159953686500,0.2136865234375,1.0602781772613525,-0.7014952898025513,-0.25749385356903076
1774158159973679600,0.2336796875,1.3109830617904663,-0.7201120853424072,0.02736877277493477
1774158159993672400,0.25367236328125,1.3503819704055786,-0.6819359660148621,0.5773259401321411
1774158160013664500,0.27366455078125,1.3231359720230103,-0.5145269632339478,1.1616634130477905
1774158160033657600,0.29365771484375,1.4320166110992432,-0.41648775339126587,1.4192315340042114
1774158160053649400,0.3136494140625,1.5640941858291626,-0.40026965737342834,1.3499571084976196
1774158160073642500,0.333642578125,1.6545343399047852,-0.43630701303482056,1.1287070512771606
1774158160093635600,0.353635498046875,1.6678181886672974,-0.46850648522377014,0.8018311858177185
1774158160113627400,0.37362744140625,1.6510179042816162,-0.38625556230545044,0.3800261616706848
1774158160133620500,0.393620361328125,1.6495635509490967,-0.3649212419986725,-0.07198257744312286
1774158160153613300,0.41361328125,1.671125888824463,-0.4302046298980713,-0.40788042545318604
1774158160173605400,0.43360546875,1.6907719373703003,-0.4271409511566162,-0.5342096090316772
1774158160193598500,0.453598388671875,1.6890076398849487,-0.3320234715938568,-0.4372828006744385
1774158160213591300,0.47359130859375,1.6312674283981323,-0.18399140238761902,-0.22385413944721222
1774158160233583400,0.493583251953125,1.4305592775344849,-0.2587207853794098,-0.025599902495741844
1774158160253576400,0.513576416015625,1.2021093368530273,-0.38056331872940063,0.13323980569839478
1774158160273568500,0.533568603515625,1.164910078048706,-0.3809627890586853,0.2280595302581787
1774158160293561300,0.553561279296875,1.184704065322876,-0.36056697368621826,0.2726355195045471
1774158160313554400,0.573554443359375,1.0465946197509766,-0.24847212433815002,0.377512663602829
1774158160333546500,0.59354638671875,0.9169143438339233,-0.14754071831703186,0.4357624053955078
1774158160353539600,0.61353955078125,0.9039533138275146,-0.13436473906040192,0.4039362967014313
1774158160373532400,0.633532470703125,0.7924254536628723,-0.18170614540576935,0.3327587842941284
1774158160393524500,0.6535244140625,0.6254900097846985,-0.2585444748401642,0.3820304572582245
1774158160413517600,0.673517578125,0.5529100298881531,-0.28071129322052,0.5069340467453003
1774158160433510700,0.6935107421875,0.4820273518562317,-0.18440179526805878,0.5947858691215515
1774158160453502500,0.71350244140625,0.3920154571533203,-0.08179286867380142,0.5808868408203125
1774158160473495600,0.73349560546875,0.2592414319515228,-0.01774304360151291,0.4932784140110016
1774158160493487400,0.7534873046875,0.1102876216173172,0.014536865055561066,0.43527424335479736
1774158160513480400,0.77348046875,0.036727387458086014,0.0008149272762238979,0.41479507088661194
1774158160533473500,0.7934736328125,0.009660882875323296,-0.024602549150586128,0.38260143995285034
1774158160553465300,0.81346533203125,-0.011651862412691116,-0.04856167733669281,0.29448196291923523
1774158160573458400,0.83345849609375,-0.06720513850450516,-0.06678355485200882,0.15504656732082367
1774158160593451500,0.853451416015625,-0.17676332592964172,-0.07959336042404175,-0.010240120813250542
1774158160613443300,0.873443359375,-0.31765466928482056,-0.09462743997573853,-0.06644293665885925
1774158160633436400,0.8934365234375,-0.4596339166164398,-0.04644579440355301,-0.016279904171824455
1774158160653428500,0.913428466796875,-0.5653963088989258,0.10286752879619598,0.04940882697701454
1774158160673421300,0.93342138671875,-0.6006094217300415,0.30132734775543213,0.0512504056096077
1774158160693414400,0.953414306640625,-0.5870057344436646,0.3937142789363861,0.021337246522307396
1774158160713406500,0.973406494140625,-0.5644063949584961,0.31392863392829895,-0.023380422964692116
1774158160733399300,0.9933994140625,-0.5764931440353394,0.10145711898803711,-0.08314309269189835
1774158160753392400,1.013392333984375,-0.625165581703186,-0.15158313512802124,-0.1469058245420456
1774158160773384400,1.033384521484375,-0.6402415037155151,-0.25092968344688416,-0.19187968969345093
1774158160793377300,1.053377197265625,-0.5550909042358398,-0.26344576478004456,-0.1709967851638794
1774158160813370400,1.073370361328125,-0.4057573676109314,-0.2646383047103882,-0.0906156525015831
1774158160833362400,1.093362548828125,-0.40804874897003174,-0.24618686735630035,-0.0764007642865181
